WORD,COUNT
logra,1
promoviendo,1
gustaría,1
profundamente,1
humanismo,1
expresar,1
sirven,1
hacen,1
reproducir,1
analizar,1
profundidad,1
bala,1
tirada,1
tenés,1
cuchillo,1
vas,1
reclusos,1
trabajan,1
estudian,1
similares,1
diversas,1
universidades,1
delito,1
casos,1
máxima,1
bruto,1
implacables,1
dar,1
clavo,1
machucar,1
pared,1
quisiera,1
incorporar,1
arista,1
parece,1
inseguro,1
casa,1
madres,1
hijos,1
quedan,1
solos,1
casi,1
mil,1
denuncias,1
denuncia,1
minutos,1
doméstica,1
comprometido,1
instrumentar,1
cultura,1
ámbitos,1
dentro,1
casas,1
basada,1
encolumne,1
debemos,1
reconocer,1
excusas,1
demoras,1
uruguaya,1
orgullosa,1
garantizados,1
verdadera,1
revolución,1
integrado,1
radicalmente,1
distinto,1
según,1
vivías,1
ciudad,1
vieja,1
pocitos,1
territorio,1
caracterización,1
nivel,1
desaparecieron,1
muertes,1
maternas,1
abortos,1
clandestinos,1
recuperamos,1
escombros,1
convertimos,1
centros,1
referencia,1
instituciones,1
cudil,1
encargamos,1
atendió,1
principio,1
atender,1
exclusión,1
sido,1
registrado,1
indocumentados,1
decenas,1
ciegas,1
podían,1
recuperaron,1
vista,1
pesar,1
prédica,1
deprimente,1
pasan,1
aumentado,1
matrícula,1
diversos,1
índices,1
edilicia,1
anep,1
tasa,1
familia,1
universalización,1
cinco,1
fabulosa,1
ibirapitá,1
multitudinarias,1
olimpíadas,1
incorporación,1
plataformas,1
matemática,1
idioma,1
inglés,1
incorporan,1
superior,1
merecemos,1
pocos,1
interpretación,1
llena,1
pone,1
pongo,1
llenar,1
recibimos,1
volverían,1
entendemos,1
aspectos,1
proponiendo,1
pase,1
horas,1
parecían,1
demostración,1
imposible,1
cantidad,1
suceden,1
afirmar,1
prepararla,1
bueno,1
acusó,1
formando,1
idiotas,1
informáticos,1
procesos,1
aire,1
puro,1
renueva,1
revitaliza,1
democracias,1
matrimonio,1
igualitario,1
acceder,1
realizarse,1
interrupción,1
voluntaria,1
embarazo,1
manera,1
segura,1
trans,1
votó,1
dice,1
debe,1
siendo,1
derecho,1
afrodescendientes,1
migrantes,1
discapacidad,1
sueño,1
busquemos,1
ampliar,1
temo,1
buscan,1
recortarlos,1
hechas,1
planear,1
saber,1
dónde,1
venimos,1
generó,1
arrancar,1
prácticamente,1
pobreza,1
desocupación,1
ollas,1
populares,1
barrios,1
cadena,1
cortada,1
arrancamos,1
arruinado,1
partir,1
llegó,1
triplicar,1
duplicó,1
promedio,1
américa,1
latina,1
bajaron,1
tradicionales,1
baja,1
llama,1
distribución,1
riqueza,1
términos,1
detenido,1
crecer,1
desatender,1
comercio,1
exterior,1
cambiaria,1
financieras,1
productivas,1
arrastren,1
encadenados,1
atiende,1
coyunturas,1
proyectando,1
rutas,1
alumbrado,1
electrificación,1
rural,1
liceos,1
institutos,1
terciarios,1
introdujimos,1
lugares,1
economía,1
interesaría,1
económica,1
veo,1
paradoja,1
socios,1
comerciales,1
vez,1
calificadoras,1
riesgo,1
internacionales,1
pensamos,1
especialmente,1
generan,1
energía,1
audiovisual,1
farmacéutico,1
software,1
artificial,1
apoyar,1
concretos,1
obligatoriamente,1
sacrificarlo,1
aspecto,1
conozco,1
bastante,1
llevamos,1
actividades,1
concentradas,1
realizando,1
agroindustriales,1
pasa,1
permite,1
tradicional,1
tome,1
sustentable,1
ponerse,1
competitividad,1
exige,1
llegado,1
tirarlo,1
borda,1
apueste,1
entienda,1
convencer,1
encontramos,1
subestiman,1
justo,1
gobernaban,1
blancos,1
colorados,1
datos,1
objetivos,1
sentimos,1
corazón,1
construyó,1
solo,1
hizo,1
políticos,1
izquierda,1
conformes,1
quitarle,1
puedan,1
conducirse,1
vida,1
afirmados,1
buenas,1
protagonistas,1
estudiantes,1
docentes,1
lleno,1
ciencia,1
tecnología,1
esperan,1
ambiente,1
tratar,1
enfrentar,1
pitcnt,1
creer,1
guerra,1
segundo,1
poner,1
temas,1
centro,1
animarnos,1
desarrollarlas,1
hogar,1
resuelto,1
conectividad,1
terminó,1
enorme,1
condiciones,1
socio,1
google,1
seriamente,1
comprometidos,1
pensando,1
futuras,1
encontrando,1
resultados,1
dando,1
clase,1
sólida,1
política,1
telemedicina,1
encarar,1
mirada,1
especialistas,1
preparar,1
espaciales,1
ayuden,1
medida,1
humildes,1
madera,1
cooperativismo,1
extendido,1
sé,1
nuevos,1
vivimos,1
maciel,1
tacuarembó,1
lujo,1
cualquier,1
genios,1
públicas,1
perlas,1
común,1
mañana,1
claros,1
conducir,1
destinos,1
desvarío,1
programas,1
condición,1
fundamental,1
pueda,1
unidad,1
poniendo,1
reconocimiento,1
educativo,1
garantiza,1
fuerza,1
constructora,1
obreros,1
patria,1
agradecida,1
agradecerle,1
periodista,1
daniel,1
castro,1
canal,1
organizado,1
instancia,1
aceptado,1
acerca,1
honrada,1
abanderada,1
escuela,1
debate,1
bandera,1
forjó,1
lucha,1
sindical,1
